 лиент. од	ќтклик	¬еро€тность визита	ѕризнак тестового множества	“ип клиента
38414399	False	0.0402216191539083	False	“ип 2
38423185	False	0.0113977227224628	False	“ип 2
38431439	True	0.0481208976737514	False	“ип 1
38444557	False	0.0418479417279833	False	“ип 2
38465384	False	0.0176215541375391	False	“ип 2
38465902	False	0.0927921255804272	False	“ип 1
38483510	False	0.0102345057832995	False	“ип 2
38490699	False	0.0152289255895074	False	“ип 1
38498401	False	0.0150076038388076	False	“ип 1
38503065	False	0.0384968407846561	False	“ип 2
38517350	True	0.399427768907382	False	“ип 2
38522507	False	0.0126338854575444	False	“ип 2
38535838	False	0.00407228581243338	False	“ип 2
38536877	False	0.0155554047942891	False	“ип 2
38537377	False	0.00425559313940782	False	“ип 1
38545779	False	0.00944926310999715	False	“ип 2
38551450	True	0.0658331419075114	False	“ип 1
38572695	False	0.00407228581243338	False	“ип 2
38590146	True	0.0360664517978291	False	“ип 1
38595270	False	0.0198892041443783	False	“ип 2
38624547	False	0.149342833648878	False	“ип 1
38631403	False	0.132757950389709	False	“ип 1
38631900	False	0.0309973755463638	False	“ип 1
38643592	False	0.127045194077482	False	“ип 2
38650777	False	0.0123428666191531	False	“ип 2
38653350	True	0.0497495493802032	False	“ип 1
38654357	False	0.00642044361975746	False	“ип 2
38656880	True	0.0165895306264838	False	“ип 2
38663186	False	0.0175892199546925	False	“ип 1
38671936	True	0.0497495493802032	False	“ип 1
38685970	False	0.0105035753702558	False	“ип 1
38688049	False	0.00979619377034654	False	“ип 2
38691120	False	0.0198892041443783	False	“ип 1
38730096	False	0.390726976754912	False	“ип 2
38745743	False	0.0061923169939484	False	“ип 1
38748327	False	0.00642044361975746	False	“ип 1
38759590	True	0.160729958711031	False	“ип 1
38760122	True	0.00944926310999715	False	“ип 2
38761153	False	0.0061923169939484	False	“ип 2
38772414	False	0.00883585837261264	False	“ип 1
38774441	False	0.0102345057832995	False	“ип 2
38775448	False	0.165507185387905	False	“ип 1
38781723	False	0.0123428666191531	False	“ип 2
38783769	False	0.141196718956563	False	“ип 1
38791028	True	0.0452026822494792	False	“ип 2
38806262	False	0.00425559313940782	False	“ип 2
38811959	True	0.145669428559953	False	“ип 2
38816101	False	0.00311987257445022	False	“ип 1
38821377	False	0.0177315827700507	False	“ип 2
38822497	True	0.399427768907382	False	“ип 2
38852175	True	0.1705970074591	False	“ип 1
38853180	False	0.0333660664216878	False	“ип 1
38866850	True	0.0359041168384844	False	“ип 2
38867873	False	0.0430704349243777	False	“ип 1
38879278	False	0.00979619377034654	False	“ип 2
38886487	False	0.0359041168384844	False	“ип 2
38889605	True	0.1705970074591	False	“ип 1
38896296	False	0.0127710716131112	False	“ип 1
38904205	False	0.126837999860275	False	“ип 2
38931911	False	0.0306628126917598	False	“ип 1
38932969	False	0.0168722708247246	False	“ип 2
38934490	True	0.145669428559953	False	“ип 2
38952935	True	0.145669428559953	False	“ип 2
38961250	False	0.032066004857751	False	“ип 1
38971573	False	0.123747424516192	False	“ип 1
38978292	False	0.145669428559953	False	“ип 2
38983016	False	0.00532817968432443	False	“ип 2
38984608	True	0.0211802675027487	False	“ип 1
38985124	False	0.00642044361975746	False	“ип 2
38988271	False	0.0909944281748733	False	“ип 2
38999583	False	0.0118153379690049	False	“ип 2
39009447	False	0.0127710716131112	False	“ип 2
39027585	True	0.0927921255804272	False	“ип 2
39052466	False	0.0514991825775796	False	“ип 2
39054086	False	0.0559162987137686	False	“ип 1
39061376	False	0.0514991825775796	False	“ип 1
39071290	True	0.126507111152169	False	“ип 1
39082608	False	0.0182629992752379	False	“ип 1
39112876	False	0.0129054610056229	False	“ип 1
39117002	False	0.00531828077010863	False	“ип 1
39117541	False	0.010609957902728	False	“ип 1
39125820	False	0.00902653863921391	False	“ип 2
39133830	False	0.0169446767168759	False	“ип 2
39142252	True	0.00513866188421661	False	“ип 1
39153980	True	0.127045194077482	False	“ип 2
39155567	False	0.0359041168384844	False	“ип 2
39158795	False	0.0153938508908366	False	“ип 1
39165643	False	0.00452939902610812	False	“ип 1
39177323	False	0.012794663969453	False	“ип 2
39180243	False	0.00474252454260962	False	“ип 1
39194180	False	0.00441268714126442	False	“ип 2
39204452	False	0.0183134498506778	False	“ип 2
39207508	False	0.0430704349243777	False	“ип 2
39210584	False	0.0129054610056229	False	“ип 1
39215217	False	0.00751519281192574	False	“ип 2
39218887	False	0.0123428666191531	False	“ип 1
39220997	False	0.0311382419580179	False	“ип 1
39228831	True	0.0126338854575444	False	“ип 1
39236800	True	0.1705970074591	False	“ип 2
39240475	True	0.123747424516192	False	“ип 1
39243148	False	0.0135073643945715	False	“ип 2
39252759	False	0.0540251460064705	False	“ип 1
39268183	False	0.1705970074591	False	“ип 2
39269236	False	0.0148516534058638	False	“ип 2
39270757	False	0.0430704349243777	False	“ип 2
39276437	False	0.0359041168384844	False	“ип 1
39290324	False	0.0102345057832995	False	“ип 2
39292351	False	0.0415946023267173	False	“ип 1
39345579	False	0.032066004857751	False	“ип 2
39347148	False	0.0105035753702558	False	“ип 1
39348756	False	0.00944926310999715	False	“ип 2
39357992	False	0.155879196032775	False	“ип 1
39360063	False	0.0368229441252154	False	“ип 2
39379635	True	0.127045194077482	False	“ип 2
39390396	False	0.0514991825775796	False	“ип 2
39399512	True	0.144776447538212	False	“ип 1
39422611	True	0.0559162987137686	False	“ип 2
39423642	False	0.145669428559953	False	“ип 1
39426706	False	0.0198892041443783	False	“ип 1
39428725	True	0.115641687349649	False	“ип 1
39431815	False	0.107475917116489	False	“ип 1
39438003	False	0.0415201386406131	False	“ип 2
39442132	False	0.00407228581243338	False	“ип 2
39451450	True	0.0182629992752379	False	“ип 2
39451956	True	0.0332154670661917	False	“ип 1
39454980	True	0.0176215541375391	False	“ип 1
39484390	True	0.145669428559953	False	“ип 1
39487497	True	0.0514991825775796	False	“ип 2
39488523	False	0.0081570425577764	False	“ип 2
39496720	False	0.0113977227224628	False	“ип 2
39499835	False	0.0280174639838689	False	“ип 2
39509806	True	0.144776447538212	False	“ип 1
39522748	False	0.0211802675027487	False	“ип 1
39545276	False	0.0368229441252154	False	“ип 2
39550970	True	0.149342833648878	False	“ип 1
39555115	False	0.0927921255804272	False	“ип 2
39560771	False	0.00407228581243338	False	“ип 2
39562308	True	0.0481208976737514	False	“ип 2
39566451	False	0.0182629992752379	False	“ип 2
39571757	False	0.137005989143902	False	“ип 2
39576929	False	0.100405387184231	False	“ип 2
39577429	False	0.0153938508908366	False	“ип 2
39577941	False	0.0211802675027487	False	“ип 2
39579464	False	0.00532817968432443	False	“ип 1
39581515	False	0.0540251460064705	False	“ип 2
39587629	True	0.0415201386406131	False	“ип 2
39588137	False	0.00532817968432443	False	“ип 2
39608359	False	0.0468002830154994	False	“ип 1
39624940	True	0.1705970074591	False	“ип 1
39626462	True	0.141196718956563	False	“ип 1
39627515	True	0.144776447538212	False	“ип 1
39641950	False	0.0230601350685746	False	“ип 1
39645033	False	0.0198892041443783	False	“ип 1
39648261	False	0.00452939902610812	False	“ип 1
39656523	True	0.399427768907382	False	“ип 2
39658038	True	0.0151589053105926	False	“ип 1
39665786	False	0.00375063616004783	False	“ип 2
39672014	False	0.0415946023267173	False	“ип 1
39691205	False	0.0430704349243777	False	“ип 1
39711923	False	0.0061923169939484	False	“ип 1
39716585	True	0.126507111152169	False	“ип 2
39724324	True	0.0116667202915463	False	“ип 2
39734109	True	0.145669428559953	False	“ип 1
39736179	False	0.0123200969450382	False	“ип 2
39745534	False	0.0061923169939484	False	“ип 2
39768348	False	0.0415946023267173	False	“ип 1
39774011	False	0.0398673327275397	False	“ип 2
39781212	False	0.0219483597403617	False	“ип 1
39794608	False	0.00944926310999715	False	“ип 2
39812983	True	0.165507185387905	False	“ип 1
39827948	True	0.0540251460064705	False	“ип 2
39833018	False	0.0430704349243777	False	“ип 2
39835541	False	0.00367099333917891	False	“ип 2
39840103	True	0.0182629992752379	False	“ип 2
39850923	False	0.122860348458132	False	“ип 2
39859688	True	0.0219483597403617	False	“ип 1
39865475	False	0.00979619377034654	False	“ип 1
39867087	True	0.012794663969453	False	“ип 2
39870800	False	0.0198892041443783	False	“ип 2
39871319	False	0.0514991825775796	False	“ип 1
39881667	False	0.0135073643945715	False	“ип 2
39892316	True	0.165507185387905	False	“ип 1
39892812	False	0.0153938508908366	False	“ип 1
39900254	False	0.00979619377034654	False	“ип 1
39900777	True	0.399427768907382	False	“ип 1
39907666	False	0.0757626931534137	False	“ип 1
39912864	False	0.0175892199546925	False	“ип 1
39917467	False	0.0176215541375391	False	“ип 2
39931915	False	0.0256224942234364	False	“ип 2
39942682	False	0.0123200969450382	False	“ип 1
39950308	False	0.012794663969453	False	“ип 2
39951819	False	0.0514991825775796	False	“ип 1
39962195	True	0.0783517450682887	False	“ип 2
39980401	True	0.0333660664216878	False	“ип 2
39982412	False	0.0368229441252154	False	“ип 2
39998530	False	0.00443329316588916	False	“ип 2
40004955	False	0.0999835004244794	False	“ип 2
40015140	False	0.012794663969453	False	“ип 1
40029230	True	0.010609957902728	False	“ип 1
40040030	False	0.00979619377034654	False	“ип 1
40041648	True	0.145669428559953	False	“ип 2
40042172	False	0.0368229441252154	False	“ип 1
40051953	False	0.0140011826714516	False	“ип 2
40056840	False	0.0118153379690049	False	“ип 2
40062521	True	0.0081570425577764	False	“ип 1
40068163	True	0.0238947355891983	False	“ип 2
40079882	False	0.00375063616004783	False	“ип 2
40080384	False	0.0514991825775796	False	“ип 2
40097910	False	0.00870662552799843	False	“ип 1
40098941	False	0.00642044361975746	False	“ип 1
40108122	False	0.0219483597403617	False	“ип 2
40114807	False	0.0182295099314393	False	“ип 2
40123652	False	0.141196718956563	False	“ип 1
40129243	False	0.0105035753702558	False	“ип 1
40129782	False	0.012794663969453	False	“ип 2
40152326	True	0.399427768907382	False	“ип 2
40157590	False	0.0135073643945715	False	“ип 1
40158111	False	0.0430704349243777	False	“ип 2
40164774	True	0.0481208976737514	False	“ип 2
40166807	False	0.0191917589244557	False	“ип 2
40169911	False	0.00532817968432443	False	“ип 1
40179240	False	0.0300289288299185	False	“ип 1
40185895	False	0.0123428666191531	False	“ип 1
40198679	False	0.00902653863921391	False	“ип 1
40203222	True	0.145669428559953	False	“ип 2
40208909	False	0.0153938508908366	False	“ип 2
40212990	False	0.155879196032775	False	“ип 1
40220143	False	0.0175892199546925	False	“ип 2
40225242	True	0.314278400073176	False	“ип 2
40227261	False	0.0128302059744728	False	“ип 2
40229884	False	0.0230601350685746	False	“ип 1
40231420	True	0.0335068416388813	False	“ип 1
40232940	False	0.126507111152169	False	“ип 1
40250999	False	0.399427768907382	False	“ип 2
40267905	False	0.0415201386406131	False	“ип 1
40298703	False	0.00441268714126442	False	“ип 1
40308911	False	0.0415946023267173	False	“ип 1
40321284	True	0.0452026822494792	False	“ип 1
40329277	False	0.149342833648878	False	“ип 1
40340521	False	0.0783517450682887	False	“ип 1
40344110	False	0.0514991825775796	False	“ип 2
40355740	True	0.0497495493802032	False	“ип 1
40357750	False	0.00532817968432443	False	“ип 2
40358765	False	0.00979619377034654	False	“ип 2
40361790	False	0.040034401492661	False	“ип 2
40368426	False	0.0176215541375391	False	“ип 1
40368949	False	0.104033117807015	False	“ип 2
40382992	False	0.012794663969453	False	“ип 2
40389784	True	0.0402216191539083	False	“ип 1
40390308	True	0.0135073643945715	False	“ип 2
40390804	True	0.141196718956563	False	“ип 1
40391355	True	0.0230601350685746	False	“ип 1
40394605	False	0.00441268714126442	False	“ип 1
40409130	False	0.0286101400209931	False	“ип 2
40432876	False	0.00532817968432443	False	“ип 2
40440577	False	0.012794663969453	False	“ип 2
40461302	False	0.00407228581243338	False	“ип 1
40467041	False	0.0108887896959737	False	“ип 2
40500111	False	0.0497495493802032	False	“ип 2
40508252	True	0.11462254114811	False	“ип 2
40510290	False	0.0153938508908366	False	“ип 1
40514929	False	0.0182629992752379	False	“ип 2
40519092	True	0.0126338854575444	False	“ип 2
40520104	False	0.010609957902728	False	“ип 1
40522727	True	0.107475917116489	False	“ип 1
40526790	False	0.0219483597403617	False	“ип 1
40528857	False	0.010609957902728	False	“ип 1
40530096	True	0.0415201386406131	False	“ип 2
40536086	False	0.0368229441252154	False	“ип 2
40540415	False	0.0191917589244557	False	“ип 2
40567470	False	0.0540251460064705	False	“ип 1
40569553	False	0.00512911324846189	False	“ип 2
40571191	True	0.0168722708247246	False	“ип 1
40574859	False	0.0061923169939484	False	“ип 2
40579486	False	0.0061923169939484	False	“ип 2
40588175	False	0.0368229441252154	False	“ип 2
40603204	False	0.00452939902610812	False	“ип 2
40627162	False	0.0153938508908366	False	“ип 2
40633006	False	0.0415946023267173	False	“ип 2
40636617	False	0.0359041168384844	False	“ип 2
40641815	False	0.00338761270415941	False	“ип 1
40649972	False	0.337144036874923	False	“ип 2
40651004	False	0.00902653863921391	False	“ип 2
40655123	True	0.0559162987137686	False	“ип 1
40668039	False	0.0384968407846561	False	“ип 2
40668748	False	0.0430704349243777	False	“ип 2
40670653	False	0.00436816824947491	False	“ип 2
40682023	False	0.0306628126917598	False	“ип 2
40682520	False	0.00443329316588916	False	“ип 2
40688846	False	0.0153938508908366	False	“ип 2
40696121	True	0.0559162987137686	False	“ип 2
40698167	False	0.0999835004244794	False	“ип 1
40712194	False	0.00452939902610812	False	“ип 2
40724265	False	0.0359041168384844	False	“ип 1
40728422	False	0.010609957902728	False	“ип 2
40731598	False	0.0176215541375391	False	“ип 2
40768980	False	0.0211802675027487	False	“ип 2
40812016	False	0.0398673327275397	False	“ип 2
40812512	False	0.00984169076563023	False	“ип 2
40827560	False	0.0398673327275397	False	“ип 2
40841024	False	0.0306628126917598	False	“ип 2
40841547	False	0.016278861820553	False	“ип 1
40847782	False	0.014624860091132	False	“ип 2
40848282	True	0.141196718956563	False	“ип 2
40850872	False	0.012794663969453	False	“ип 2
40853995	False	0.0106591936230102	False	“ип 1
40865985	False	0.0368229441252154	False	“ип 2
40870601	False	0.00367099333917891	False	“ип 1
40881298	True	0.1705970074591	False	“ип 1
40888993	False	0.0658331419075114	False	“ип 1
40902970	False	0.00443329316588916	False	“ип 2
40915559	False	0.0219483597403617	False	“ип 1
40919791	False	0.0300289288299185	False	“ип 2
40922873	False	0.0415201386406131	False	“ип 1
40927093	True	0.0127710716131112	False	“ип 2
40947060	False	0.00367099333917891	False	“ип 2
40952330	False	0.0211802675027487	False	“ип 1
40956921	False	0.0360664517978291	False	“ип 2
40965238	False	0.0514991825775796	False	“ип 1
40972030	False	0.0430704349243777	False	“ип 1
40993711	True	0.1705970074591	False	“ип 1
40998578	False	0.0333660664216878	False	“ип 2
41008270	False	0.0219483597403617	False	“ип 2
41012340	False	0.0295989836963067	False	“ип 2
41013370	False	0.00452939902610812	False	“ип 1
41014423	False	0.00392726247502054	False	“ип 2
41019492	True	0.0306628126917598	False	“ип 2
41019999	False	0.0346649467677935	False	“ип 1
41025131	True	0.390726976754912	False	“ип 2
41031727	False	0.00452939902610812	False	“ип 2
41035510	False	0.0368229441252154	False	“ип 1
41052279	False	0.145669428559953	False	“ип 2
41077956	False	0.00979619377034654	False	“ип 1
41086661	False	0.0108887896959737	False	“ип 2
41093420	False	0.0468002830154994	False	“ип 1
41101865	False	0.0061923169939484	False	“ип 2
41104996	True	0.0230601350685746	False	“ип 1
41106530	False	0.00513866188421661	False	“ип 2
41120398	False	0.0123200969450382	False	“ип 1
41122943	False	0.145669428559953	False	“ип 2
41125489	False	0.0309973755463638	False	“ип 2
41126523	False	0.135919920529453	False	“ип 1
41128143	False	0.0368229441252154	False	“ип 1
41136219	False	0.0108887896959737	False	“ип 1
41154535	False	0.00513866188421661	False	“ип 2
41162961	True	0.160729958711031	False	“ип 1
41166614	False	0.0123428666191531	False	“ип 2
41169710	False	0.032066004857751	False	“ип 1
41181818	False	0.0559162987137686	False	“ип 2
41182881	False	0.0433323567378943	False	“ип 2
41211296	False	0.00441268714126442	False	“ип 1
41230436	True	0.347094865892047	False	“ип 1
41234040	True	0.124145623025249	False	“ип 1
41236140	False	0.014624860091132	False	“ип 1
41238208	False	0.399427768907382	False	“ип 1
41240229	False	0.0123428666191531	False	“ип 1
41245913	False	0.0430704349243777	False	“ип 1
41253673	False	0.0108887896959737	False	“ип 1
41254270	False	0.0757626931534137	False	“ип 2
41259779	True	0.0332154670661917	False	“ип 2
41271752	False	0.00531828077010863	False	“ип 2
41287845	False	0.0211802675027487	False	“ип 2
41307510	False	0.0306628126917598	False	“ип 1
41310146	False	0.00979619377034654	False	“ип 1
41318511	False	0.00491750470816251	False	“ип 1
41326956	True	0.0514991825775796	False	“ип 2
41350083	False	0.0514991825775796	False	“ип 2
41356944	False	0.0113977227224628	False	“ип 2
41362200	False	0.0497495493802032	False	“ип 2
41374098	True	0.0481208976737514	False	“ип 1
41388668	False	0.0497495493802032	False	“ип 1
41390239	False	0.00979619377034654	False	“ип 2
41403799	False	0.0176215541375391	False	“ип 2
41405937	False	0.012794663969453	False	“ип 1
41411228	False	0.0433323567378943	False	“ип 1
41417218	False	0.00984169076563023	False	“ип 2
41444002	False	0.0372221393904645	False	“ип 2
41445580	True	0.0468002830154994	False	“ип 1
41449667	True	0.1705970074591	False	“ип 2
41462922	True	0.0545696541615313	False	“ип 1
41476460	True	0.390726976754912	False	“ип 1
41487712	False	0.0897723844028689	False	“ип 1
41506857	True	0.160729958711031	False	“ип 1
41508426	False	0.0332154670661917	False	“ип 2
41510072	False	0.0129054610056229	False	“ип 2
41528400	False	0.00311987257445022	False	“ип 1
41536748	False	0.0081570425577764	False	“ип 2
41552239	False	0.0123428666191531	False	“ип 2
41557010	False	0.0175892199546925	False	“ип 2
41558032	False	0.00642044361975746	False	“ип 2
41561173	True	0.0783517450682887	False	“ип 2
41566930	False	0.00902653863921391	False	“ип 2
41569573	False	0.0152289255895074	False	“ип 1
41578530	True	0.0415201386406131	False	“ип 2
41583886	False	0.0151589053105926	False	“ип 2
41590114	False	0.0198892041443783	False	“ип 2
41593393	False	0.0402216191539083	False	“ип 2
41594934	False	0.012794663969453	False	“ип 2
41596031	False	0.00491750470816251	False	“ип 2
41622563	False	0.0151589053105926	False	“ип 1
41645970	True	0.0757626931534137	False	“ип 1
41648058	False	0.0182629992752379	False	“ип 1
41655321	False	0.0135073643945715	False	“ип 2
41657529	False	0.0155554047942891	False	“ип 2
41660775	False	0.0343725142853463	False	“ип 2
41665424	True	0.0256224942234364	False	“ип 1
41667451	True	0.0564787294066794	False	“ип 1
41671696	False	0.0589914136841519	False	“ип 1
41677082	False	0.00532817968432443	False	“ип 2
41679697	False	0.145669428559953	False	“ип 1
41699647	False	0.0514991825775796	False	“ип 1
41707038	True	0.127045194077482	False	“ип 2
41714360	False	0.00452939902610812	False	“ип 2
41719460	True	0.155879196032775	False	“ип 1
41720980	True	0.014624860091132	False	“ип 2
41737239	False	0.016278861820553	False	“ип 2
41750570	False	0.0355532317234854	False	“ип 1
41776366	False	0.122860348458132	False	“ип 2
41815965	False	0.347094865892047	False	“ип 1
41820748	False	0.165507185387905	False	“ип 2
41835907	False	0.00375063616004783	False	“ип 1
41839767	False	0.00883585837261264	False	“ип 1
41842822	False	0.00979619377034654	False	“ип 2
41878550	False	0.00441268714126442	False	“ип 2
41887990	True	0.0999835004244794	False	“ип 1
41900369	False	0.0198892041443783	False	“ип 1
41920033	True	0.0360015129867682	False	“ип 1
41925337	False	0.0061923169939484	False	“ип 1
41937475	False	0.0175892199546925	False	“ип 2
41940387	True	0.104033117807015	False	“ип 2
41941936	False	0.0387697099658927	False	“ип 2
41951354	False	0.00979619377034654	False	“ип 2
41955520	True	0.0433323567378943	False	“ип 1
41963476	False	0.0415201386406131	False	“ип 1
41973994	False	0.0106591936230102	False	“ип 2
41975571	False	0.00452939902610812	False	“ип 2
41989335	False	0.00532817968432443	False	“ип 1
41989777	True	0.0129054610056229	False	“ип 2
41992646	False	0.0126338854575444	False	“ип 2
41999578	False	0.0191917589244557	False	“ип 2
42020079	False	0.0081570425577764	False	“ип 2
42023787	False	0.0148516534058638	False	“ип 1
42028029	False	0.0431864001502731	False	“ип 1
42030848	False	0.00441268714126442	False	“ип 2
42041483	False	0.00532817968432443	False	“ип 1
42059943	False	0.145669428559953	False	“ип 2
42068446	False	0.00902653863921391	False	“ип 1
42072656	False	0.00902653863921391	False	“ип 2
42080551	False	0.00441268714126442	False	“ип 2
42097071	True	0.131700417582849	False	“ип 1
42100684	False	0.0191917589244557	False	“ип 2
42102695	False	0.0168722708247246	False	“ип 2
42124745	True	0.0359041168384844	False	“ип 2
42126802	False	0.0346649467677935	False	“ип 2
42127833	False	0.012794663969453	False	“ип 2
42157295	False	0.0323532998419159	False	“ип 2
42159344	False	0.00425559313940782	False	“ип 2
42162116	False	0.0135073643945715	False	“ип 1
42162612	False	0.0332154670661917	False	“ип 1
42177474	False	0.00883585837261264	False	“ип 1
42190330	False	0.0151589053105926	False	“ип 2
42196584	False	0.0398673327275397	False	“ип 1
42239801	False	0.0129054610056229	False	“ип 1
42249190	False	0.00944926310999715	False	“ип 1
42254509	False	0.0182629992752379	False	“ип 1
42261726	True	0.135919920529453	False	“ип 2
42269441	False	0.0514991825775796	False	“ип 1
42278351	True	0.1705970074591	False	“ип 1
42279390	False	0.0151589053105926	False	“ип 1
42285080	False	0.0362873958344303	False	“ип 1
42289647	False	0.00642044361975746	False	“ип 2
42293210	False	0.012794663969453	False	“ип 2
42301060	False	0.0497495493802032	False	“ип 1
42301574	False	0.00441268714126442	False	“ип 2
42312983	True	0.0175892199546925	False	“ип 2
42314013	False	0.00338761270415941	False	“ип 2
42340413	False	0.012794663969453	False	“ип 2
42341436	True	0.0927921255804272	False	“ип 2
42358657	False	0.010609957902728	False	“ип 2
42369110	False	0.0129054610056229	False	“ип 2
42372870	True	0.0658331419075114	False	“ип 1
42382361	False	0.0386583975837117	False	“ип 2
42398314	True	0.0081570425577764	False	“ип 2
42399868	False	0.0152289255895074	False	“ип 2
42433926	False	0.0176215541375391	False	“ип 2
42436976	True	0.149342833648878	False	“ип 1
42444200	True	0.0238947355891983	False	“ип 1
42464783	False	0.399427768907382	False	“ип 2
42466301	False	0.0198892041443783	False	“ип 2
42478717	True	0.0355532317234854	False	“ип 1
42487406	False	0.0153938508908366	False	“ип 1
42507997	False	0.0182629992752379	False	“ип 2
42512001	False	0.032066004857751	False	“ип 2
42526673	False	0.00375063616004783	False	“ип 1
42540390	False	0.027615498460807	False	“ип 1
42541427	False	0.0553416295148005	False	“ип 1
42554464	False	0.0129652094629139	False	“ип 1
42556025	True	0.0191917589244557	False	“ип 1
42559610	False	0.0175892199546925	False	“ип 2
42560642	False	0.00491750470816251	False	“ип 2
42597775	False	0.014624860091132	False	“ип 1
42626244	False	0.0123428666191531	False	“ип 2
42630470	False	0.0211802675027487	False	“ип 1
42639729	False	0.0102345057832995	False	“ип 2
42644943	False	0.0540251460064705	False	“ип 2
42645443	False	0.0123428666191531	False	“ип 2
42645958	False	0.0169446767168759	False	“ип 2
42647551	True	0.137005989143902	False	“ип 1
42650579	False	0.0464804139382554	False	“ип 2
42662194	False	0.00944926310999715	False	“ип 1
42668419	True	0.123061960810378	False	“ип 2
42679410	False	0.00902653863921391	False	“ип 1
42679925	False	0.00392726247502054	False	“ип 2
42685712	True	0.107925627520929	False	“ип 2
42687260	False	0.00979619377034654	False	“ип 2
42690392	False	0.00375063616004783	False	“ип 1
42695645	False	0.00902653863921391	False	“ип 2
42707678	True	0.355390791417626	False	“ип 1
42717894	False	0.00532817968432443	False	“ип 2
42731838	False	0.0335068416388813	False	“ип 2
42754099	False	0.00436816824947491	False	“ип 2
42763470	False	0.0182629992752379	False	“ип 2
42774669	False	0.0126338854575444	False	“ип 2
42777226	True	0.126507111152169	False	“ип 2
42777749	True	0.0514991825775796	False	“ип 1
42789089	True	0.0211802675027487	False	“ип 2
42792667	False	0.107475917116489	False	“ип 2
42793167	False	0.0118153379690049	False	“ип 2
42812579	False	0.00452939902610812	False	“ип 2
42813605	True	0.00534309297031948	False	“ип 1
42816671	True	0.00944926310999715	False	“ип 1
42826111	False	0.0392146189800368	False	“ип 2
42830224	False	0.0168722708247246	False	“ип 2
42832812	True	0.0636291954629874	False	“ип 2
42840556	False	0.0481208976737514	False	“ип 2
42843679	False	0.00338761270415941	False	“ип 1
42865540	False	0.0102345057832995	False	“ип 2
42875368	False	0.00491750470816251	False	“ип 2
42880043	False	0.0497495493802032	False	“ип 2
42886858	False	0.0497495493802032	False	“ип 1
42913570	False	0.012794663969453	False	“ип 2
42921424	False	0.0123428666191531	False	“ип 1
42926566	True	0.0415946023267173	False	“ип 2
42935310	False	0.0368229441252154	False	“ип 1
42948080	False	0.0783517450682887	False	“ип 1
42953733	False	0.0481208976737514	False	“ип 1
42955752	False	0.0176215541375391	False	“ип 2
42976253	False	0.0415201386406131	False	“ип 1
42989770	False	0.0151589053105926	False	“ип 2
42999431	True	0.144776447538212	False	“ип 2
43015230	True	0.347094865892047	False	“ип 2
43021028	False	0.0452026822494792	False	“ип 1
43051008	False	0.0140011826714516	False	“ип 2
43063138	False	0.0230601350685746	False	“ип 2
43094360	False	0.0191917589244557	False	“ип 1
43107518	True	0.337144036874923	False	“ип 2
43110209	False	0.0300289288299185	False	“ип 1
43123327	True	0.107458554727705	False	“ип 1
43132270	True	0.141196718956563	False	“ип 1
43152815	False	0.00443329316588916	False	“ип 2
43175181	True	0.390726976754912	False	“ип 2
43178725	False	0.00407228581243338	False	“ип 2
43184458	False	0.010609957902728	False	“ип 2
43200739	False	0.00513866188421661	False	“ип 2
43200895	False	0.00902653863921391	False	“ип 2
43208390	True	0.0219483597403617	False	“ип 1
43211510	False	0.0182629992752379	False	“ип 1
43212516	False	0.0514991825775796	False	“ип 2
43240889	False	0.00441268714126442	False	“ип 1
43269364	False	0.0238947355891983	False	“ип 2
43272446	False	0.0182629992752379	False	“ип 2
43277553	False	0.0757626931534137	False	“ип 2
43284703	False	0.0176215541375391	False	“ип 2
43290800	True	0.0452026822494792	False	“ип 1
43298470	False	0.0165895306264838	False	“ип 2
43311034	False	0.127045194077482	False	“ип 1
43321854	True	0.1705970074591	False	“ип 2
43332600	False	0.00979619377034654	False	“ип 2
43337190	False	0.00513866188421661	False	“ип 2
43349970	True	0.126507111152169	False	“ип 2
43360876	False	0.00436816824947491	False	“ип 2
43362895	False	0.00452939902610812	False	“ип 2
43373080	True	0.390726976754912	False	“ип 2
43377752	False	0.318939572412996	False	“ип 2
43386492	False	0.0384968407846561	False	“ип 1
43388096	True	0.399427768907382	False	“ип 2
43389653	False	0.0108887896959737	False	“ип 1
43397524	False	0.0658331419075114	False	“ип 1
43403206	False	0.00452939902610812	False	“ип 2
43426818	False	0.012794663969453	False	“ип 2
43427326	False	0.0783517450682887	False	“ип 1
43436643	True	0.0559162987137686	False	“ип 1
43438190	False	0.127045194077482	False	“ип 1
43451103	False	0.0182629992752379	False	“ип 2
43452649	True	0.0931868097107694	False	“ип 2
43454170	True	0.0360664517978291	False	“ип 2
43463560	True	0.1705970074591	False	“ип 2
43465619	False	0.0168722708247246	False	“ип 2
43466674	False	0.0468002830154994	False	“ип 2
43468227	False	0.0169446767168759	False	“ип 1
43476491	False	0.00883585837261264	False	“ип 1
43482211	False	0.010609957902728	False	“ип 1
43484362	False	0.0198892041443783	False	“ип 1
43499335	False	0.00425559313940782	False	“ип 2
43505629	False	0.0176215541375391	False	“ип 1
43511700	True	0.0430704349243777	False	“ип 2
43521187	True	0.0238947355891983	False	“ип 2
43522213	False	0.123061960810378	False	“ип 2
43526766	False	0.0153938508908366	False	“ип 1
43527800	True	0.0658331419075114	False	“ип 2
43541064	True	0.390726976754912	False	“ип 1
43561561	False	0.0497495493802032	False	“ип 2
43567187	False	0.00902653863921391	False	“ип 2
